ID	Lattitude	Longitude	Elevation	Bio_1_T_annual_mean	Bio_2_T_diurnal_range_mean	Bio_3_T_isothermality	Bio_4_T_seasonality	Bio_5_T_warmest_month_max	Bio_6_T_coldest_month_min	Bio_7_T_annual_range	Bio_8_T_wettest_quarter_mean	Bio_9_T_driest_quarter_mean	Bio_10_T_warmest_quarter_mean	Bio_11_T_coldest_quarter_mean	Bio_12_P_annual	Bio_13_P_wettest_month	Bio_14_P_driest_month	Bio_15_P_seasonality	Bio_16_P_wettest_quarter	Bio_17_P_driest_quarter	Bio_18_P_warmest_quarter	Bio_19_P_coldest_quarter	Cat.Lat_Long
Bei3_R2	42.17305	-0.09075	468	116	103	38	5625	263	-2	265	137	45	189	45	528	64	28	21	160	106	118	106	42.17305_-0.09075
Bel1	41.29946	-0.74159	457.2	136	102	36	6116	288	11	277	158	60	215	60	370	53	18	32	126	67	82	67	41.29946_-0.74159
Bel15_R1	41.29946	-0.74159	457.2	136	102	36	6116	288	11	277	158	60	215	60	370	53	18	32	126	67	82	67	41.29946_-0.74159
Bel15_R2	41.29946	-0.74159	457.2	136	102	36	6116	288	11	277	158	60	215	60	370	53	18	32	126	67	82	67	41.29946_-0.74159
Bel2	41.29946	-0.74159	457.2	136	102	36	6116	288	11	277	158	60	215	60	370	53	18	32	126	67	82	67	41.29946_-0.74159
Bel27	41.29946	-0.74159	457.2	136	102	36	6116	288	11	277	158	60	215	60	370	53	18	32	126	67	82	67	41.29946_-0.74159
Bel8	41.29946	-0.74159	457.2	136	102	36	6116	288	11	277	158	60	215	60	370	53	18	32	126	67	82	67	41.29946_-0.74159
Ben.1	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Ben.2	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Ben.3	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Ben.4	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Ben.5	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Ben.6	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Ben.7	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Ben.8	36.75583	-5.44167	810	145	104	39	5465	296	32	264	89	216	219	79	819	124	2	67	361	22	31	351	36.75583_-5.44167
Bis.1	37.87655556	41.01508333	542.5	166	132	33	9232	391	-4	395	99	283	284	48	534	81	1	70	231	6	10	215	37.87655556_41.01508333
BLA.1	-34.86304	138.72092	114.9	160	111	48	4099	288	61	227	116	211	212	108	606	84	20	47	241	62	69	235	-34.86304_138.72092
BLA.10	-34.86304	138.72092	114.9	160	111	48	4099	288	61	227	116	211	212	108	606	84	20	47	241	62	69	235	-34.86304_138.72092
BLY1.6	-33.83361	138.51167	245	157	133	50	4692	306	43	263	98	216	217	98	483	65	18	41	180	58	60	180	-33.83361_138.51167
BLY1.9	-33.83361	138.51167	245	157	133	50	4692	306	43	263	98	216	217	98	483	65	18	41	180	58	60	180	-33.83361_138.51167
BLY2.10	-33.83361	138.51167	245	157	133	50	4692	306	43	263	98	216	217	98	483	65	18	41	180	58	60	180	-33.83361_138.51167
BRA.1	31.558657	35.401495	-367.1	240	130	45	5851	385	99	286	160	308	308	160	121	30	0	99	77	0	0	77	31.558657_35.401495
BRA.10	31.716352	35.449474	-370.3	231	130	45	5960	379	91	288	151	299	300	151	160	40	0	103	102	0	0	102	31.716352_35.449474
BRA.100	32.755556	35.029306	413	190	90	40	4991	303	82	221	126	246	249	125	681	183	0	111	457	0	2	383	32.755556_35.029306
BRA.101	32.755556	35.029306	413	190	90	40	4991	303	82	221	126	246	249	125	681	183	0	111	457	0	2	383	32.755556_35.029306
BRA.102	32.305234	34.877172	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	32.305234_34.877172
BRA.103	32.305234	34.877172	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	32.305234_34.877172
BRA.105	32.305234	34.877172	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	32.305234_34.877172
BRA.106	32.305234	34.877172	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	32.305234_34.877172
BRA.108	32.305234	34.877172	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	32.305234_34.877172
BRA.109	31.746745	35.044842	632.7	180	114	45	5220	309	60	249	110	238	240	110	503	119	0	110	325	0	0	325	31.746745_35.044842
BRA.11	31.716352	35.449474	-370.3	231	130	45	5960	379	91	288	151	299	300	151	160	40	0	103	102	0	0	102	31.716352_35.449474
BRA.110	31.746745	35.044842	632.7	180	114	45	5220	309	60	249	110	238	240	110	503	119	0	110	325	0	0	325	31.746745_35.044842
BRA.112	31.746745	35.044842	632.7	180	114	45	5220	309	60	249	110	238	240	110	503	119	0	110	325	0	0	325	31.746745_35.044842
BRA.114	31.746745	35.044842	632.7	180	114	45	5220	309	60	249	110	238	240	110	503	119	0	110	325	0	0	325	31.746745_35.044842
BRA.115	31.746745	35.044842	632.7	180	114	45	5220	309	60	249	110	238	240	110	503	119	0	110	325	0	0	325	31.746745_35.044842
BRA.116	31.746745	35.044842	632.7	180	114	45	5220	309	60	249	110	238	240	110	503	119	0	110	325	0	0	325	31.746745_35.044842
BRA.117	31.982817	35.286455	955.9	159	106	42	5617	290	40	250	84	222	223	84	539	128	0	108	341	0	0	341	31.982817_35.286455
BRA.118	31.982817	35.286455	955.9	159	106	42	5617	290	40	250	84	222	223	84	539	128	0	108	341	0	0	341	31.982817_35.286455
BRA.12	31.716352	35.449474	-370.3	231	130	45	5960	379	91	288	151	299	300	151	160	40	0	103	102	0	0	102	31.716352_35.449474
BRA.120	31.982817	35.286455	955.9	159	106	42	5617	290	40	250	84	222	223	84	539	128	0	108	341	0	0	341	31.982817_35.286455
BRA.121	31.982817	35.286455	955.9	159	106	42	5617	290	40	250	84	222	223	84	539	128	0	108	341	0	0	341	31.982817_35.286455
BRA.122	31.982817	35.286455	955.9	159	106	42	5617	290	40	250	84	222	223	84	539	128	0	108	341	0	0	341	31.982817_35.286455
BRA.123	32.570939	34.963989	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	32.570939_34.963989
BRA.124	32.570939	34.963989	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	32.570939_34.963989
BRA.125	32.570939	34.963989	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	32.570939_34.963989
BRA.127	32.570939	34.963989	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	32.570939_34.963989
BRA.128	32.570939	34.963989	139.1	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	32.570939_34.963989
BRA.129	31.691987	35.147152	953.5	162	113	44	5371	296	43	253	90	223	224	90	528	125	0	107	336	0	0	336	31.691987_35.147152
BRA.130	31.71393	35.051022	540.5	182	115	45	5240	312	61	251	112	241	242	112	473	112	0	108	305	0	0	305	31.71393_35.051022
BRA.131	31.725028	35.089173	727.7	177	115	46	5286	307	57	250	106	236	237	106	493	116	0	107	317	0	0	317	31.725028_35.089173
BRA.132	31.74211	34.970126	227.4	201	118	47	4977	326	79	247	135	257	259	135	447	114	0	109	290	0	0	290	31.74211_34.970126
BRA.133	31.803549	35.021539	373.9	195	117	47	5116	322	74	248	128	253	255	128	492	124	0	108	321	0	0	321	31.803549_35.021539
BRA.134	31.636283	34.944592	379.7	195	117	47	5066	322	74	248	128	252	254	128	423	106	0	107	270	0	0	270	31.636283_34.944592
BRA.135	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.136	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.137	31.608291	34.915495	317.6	198	117	47	4992	323	75	248	132	255	256	132	387	98	0	107	247	0	0	247	31.608291_34.915495
BRA.138	32.06301	35.288987	773.6	171	107	42	5571	301	52	249	98	234	236	98	541	132	0	107	347	0	0	347	32.06301_35.288987
BRA.139	31.665472	34.668474	86.8	199	104	45	4553	310	83	227	157	251	254	139	430	106	0	111	280	0	1	278	31.665472_34.668474
BRA.140	31.496604	35.13166	840	169	117	45	5280	304	49	255	98	230	230	98	413	101	0	108	261	0	0	261	31.496604_35.13166
BRA.141	31.501434	35.086727	846.2	167	116	45	5296	301	47	254	96	228	228	96	442	110	0	109	280	0	0	280	31.501434_35.086727
BRA.143	32.047155	34.939983	60.9	199	116	48	4779	319	79	240	136	253	257	136	554	141	0	112	372	0	1	372	32.047155_34.939983
BRA.145	32.931667	35.536944	276	202	107	41	5666	337	81	256	129	268	270	129	549	148	0	109	363	0	1	363	32.931667_35.536944
BRA.147	33.085	35.527222	448	189	99	40	5525	319	72	247	117	253	254	117	633	170	0	107	413	0	2	413	33.085_35.527222
BRA.148	32.906944	35.236944	321	196	94	40	5125	315	85	230	130	254	257	129	657	182	0	110	439	0	3	382	32.906944_35.236944
BRA.149	32.758889	35.023333	450	190	90	40	4979	303	82	221	126	246	249	125	684	184	0	110	459	0	2	384	32.758889_35.023333
BRA.150	32.904444	35.52	139	211	110	41	5796	349	87	262	137	279	281	137	506	135	0	107	335	0	1	297	32.904444_35.52
BRA.151	33.076944	35.195278	370	193	89	41	4731	307	91	216	133	246	250	131	743	197	0	109	503	0	4	420	33.076944_35.195278
BRA.152	32.914444	35.202222	111	202	98	42	4981	318	90	228	138	259	262	138	573	156	0	109	378	0	3	323	32.914444_35.202222
BRA.153	32.901111	35.253611	350	194	94	40	5129	314	84	230	128	252	255	127	676	188	0	109	452	0	3	396	32.901111_35.253611
BRA.154	32.94	35.08	0	202	96	43	4714	312	93	219	142	256	260	142	564	149	0	107	369	0	3	308	32.94_35.08
BRA.155	32.861389	35.265278	287	198	96	41	5225	319	85	234	131	257	261	130	614	171	0	109	411	0	2	358	32.861389_35.265278
BRA.156	32.798611	35.496944	23	218	114	43	5888	356	91	265	142	287	289	142	448	117	0	108	297	0	1	297	32.798611_35.496944
BRA.157	32.913611	35.896389	582	175	117	42	6047	320	43	277	95	246	246	95	451	109	0	106	293	0	0	293	32.913611_35.896389
BRA.158	32.769167	35.143056	45	203	100	42	5212	322	84	238	136	263	267	136	515	138	0	111	341	0	2	341	32.769167_35.143056
BRA.159	33.204167	35.64	85	205	110	42	5560	340	81	259	133	270	273	133	547	145	0	106	356	0	2	356	33.204167_35.64
BRA.161	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.162	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.163	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.164	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.165	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.166	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.167	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.168	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.169	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.17	31.716352	35.449474	-370.3	231	130	45	5960	379	91	288	151	299	300	151	160	40	0	103	102	0	0	102	31.716352_35.449474
BRA.170	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.171	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.172	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.173	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.174	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.175	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.176	32.305234	34.877172	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	32.305234_34.877172
BRA.177	32.305234	34.877172	26.7	202	104	47	4622	314	93	221	161	253	260	143	566	153	0	116	391	0	1	382	32.305234_34.877172
BRA.178	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.179	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.18	31.46377	35.39221	-376.8	241	130	45	5808	385	100	285	162	308	308	162	103	25	0	102	65	0	0	65	31.46377_35.39221
BRA.181	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.182	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.183	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.184	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.185	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.186	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.187	31.551733	34.852152	264.1	197	116	47	4903	321	75	246	132	253	255	132	362	91	0	107	231	0	0	231	31.551733_34.852152
BRA.188	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.189	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.19	31.46377	35.39221	-376.8	241	130	45	5808	385	100	285	162	308	308	162	103	25	0	102	65	0	0	65	31.46377_35.39221
BRA.190	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.191	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.192	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.193	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.194	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.195	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.196	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.197	32.599325	35.01214	85.4	201	99	43	5044	313	85	228	135	257	261	135	575	154	0	115	393	0	2	393	32.599325_35.01214
BRA.198	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.199	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.2	31.558657	35.401495	-367.1	240	130	45	5851	385	99	286	160	308	308	160	121	30	0	99	77	0	0	77	31.558657_35.401495
BRA.200	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.201	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.202	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.203	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.204	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.205	32.047155	34.939983	60.9	199	116	48	4779	319	79	240	136	253	257	136	554	141	0	112	372	0	1	372	32.047155_34.939983
BRA.206	32.047155	34.939983	60.9	199	116	48	4779	319	79	240	136	253	257	136	554	141	0	112	372	0	1	372	32.047155_34.939983
BRA.207	32.48636	35.10479	351	189	98	42	5173	306	77	229	122	248	250	122	636	166	0	111	431	0	1	358	32.48636_35.10479
BRA.208	32.48636	35.10479	351	189	98	42	5173	306	77	229	122	248	250	122	636	166	0	111	431	0	1	358	32.48636_35.10479
BRA.209	31.494279	34.689871	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.494279_34.689871
BRA.21	31.46377	35.39221	-376.8	241	130	45	5808	385	100	285	162	308	308	162	103	25	0	102	65	0	0	65	31.46377_35.39221
BRA.210	31.494279	34.689871	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.494279_34.689871
BRA.211	31.494279	34.689871	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.494279_34.689871
BRA.212	31.494279	34.689871	157.2	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.494279_34.689871
BRA.213	31.77219	35.04732	639.5	183	114	45	5202	312	63	249	114	241	243	114	508	121	0	109	331	0	0	331	31.77219_35.04732
BRA.214	32.484683	35.096834	301.7	191	99	43	5154	307	77	230	124	248	251	123	628	165	0	112	427	0	1	354	32.484683_35.096834
BRA.216	31.73955	34.7626	61.8	201	109	46	4648	316	82	234	139	254	257	139	454	113	0	112	296	0	1	296	31.73955_34.7626
BRA.217	32.06609	35.27565	621.8	177	109	43	5495	306	57	249	105	239	241	105	523	129	0	109	340	0	0	340	32.06609_35.27565
BRA.218	32.06301	35.288987	773.6	171	107	42	5571	301	52	249	98	234	236	98	541	132	0	107	347	0	0	347	32.06301_35.288987
BRA.219	32.554451	34.941269	118.6	199	97	44	4852	307	87	220	136	253	257	136	598	159	0	115	408	0	2	408	32.554451_34.941269
BRA.22	31.46377	35.39221	-376.8	241	130	45	5808	385	100	285	162	308	308	162	103	25	0	102	65	0	0	65	31.46377_35.39221
BRA.220	32.606849	35.033116	110.5	199	99	43	5066	312	84	228	134	256	260	134	584	157	0	114	399	0	1	399	32.606849_35.033116
BRA.221	31.665947	34.647102	62.6	199	102	45	4526	310	85	225	158	251	254	140	427	104	0	110	280	0	1	275	31.665947_34.647102
BRA.222	32.695722	35.122586	90.6	200	100	41	5311	319	80	239	131	260	264	131	533	144	0	111	358	0	2	358	32.695722_35.122586
BRA.223	31.889233	34.969601	163.2	198	117	47	4934	321	76	245	133	254	256	133	517	132	0	110	342	0	0	342	31.889233_34.969601
BRA.224	31.889233	34.969601	163.2	198	117	47	4934	321	76	245	133	254	256	133	517	132	0	110	342	0	0	342	31.889233_34.969601
BRA.225	31.895712	34.993706	217.3	197	117	47	4975	321	76	245	133	254	256	133	514	132	0	112	340	0	0	295	31.895712_34.993706
BRA.226	31.877988	34.994942	220.1	198	117	47	4992	322	76	246	133	254	257	133	509	131	0	110	336	0	0	336	31.877988_34.994942
BRA.227	31.905643	34.990844	230.7	197	117	47	4958	321	76	245	133	254	256	133	521	134	0	111	345	0	0	345	31.905643_34.990844
BRA.228	31.920044	35.001919	220.3	197	116	47	4989	321	77	244	132	253	256	132	525	135	0	111	348	0	0	348	31.920044_35.001919
BRA.229	31.923049	35.048748	249	198	118	47	5083	324	76	248	132	255	258	132	500	129	0	111	331	0	0	331	31.923049_35.048748
BRA.230	31.925055	35.014116	195.9	197	117	47	5023	321	76	245	131	253	256	131	521	134	0	111	345	0	0	345	31.925055_35.014116
BRA.231	31.920278	34.98529	169	197	117	47	4968	321	76	245	132	253	256	132	525	135	0	112	348	0	0	348	31.920278_34.98529
BRA.232	31.913402	34.976831	173.5	198	117	47	4921	320	76	244	133	254	256	133	522	134	0	111	346	0	0	346	31.913402_34.976831
BRA.233	32.006134	34.962148	103.5	198	117	48	4856	320	78	242	135	253	256	135	547	140	0	112	367	0	0	367	32.006134_34.962148
BRA.234	31.929286	35.014092	254.3	197	117	47	5023	321	76	245	131	253	256	131	521	134	0	111	345	0	0	345	31.929286_35.014092
BRA.235	32.57379	34.94446	139.6	198	96	43	4857	307	87	220	136	252	256	135	608	162	0	114	414	0	2	325	32.57379_34.94446
BRA.236	32.5542	34.94671	135.1	199	97	43	4872	308	87	221	136	253	257	136	598	160	0	116	409	0	1	320	32.5542_34.94671
BRA.237	32.575076	35.073384	191.7	196	99	43	5133	310	82	228	129	254	257	129	606	162	0	113	413	0	1	413	32.575076_35.073384
BRA.238	32.604453	35.038464	147.6	198	98	42	5097	312	83	229	132	255	259	132	588	158	0	112	402	0	1	402	32.604453_35.038464
BRA.239	32.554677	34.94122	118.1	199	97	44	4852	307	87	220	136	253	257	136	598	159	0	115	408	0	2	408	32.554677_34.94122
BRA.24	31.80333	35.2232	720	172	114	44	5506	305	49	256	98	233	235	98	497	114	0	108	317	0	0	317	31.80333_35.2232
BRA.240	32.553689	34.943861	125.7	199	97	43	4872	308	87	221	136	253	257	136	598	160	0	116	409	0	1	320	32.553689_34.943861
BRA.241	32.554451	34.941269	118.6	199	97	44	4852	307	87	220	136	253	257	136	598	159	0	115	408	0	2	408	32.554451_34.941269
BRA.242	32.7518	35.23803	189.1	201	101	42	5355	322	82	240	132	262	265	132	528	144	0	108	351	0	2	351	32.7518_35.23803
BRA.243	32.506045	35.11637	239.1	196	102	44	5139	312	81	231	129	254	257	129	587	154	0	113	400	0	1	400	32.506045_35.11637
BRA.244	32.630794	35.127722	90.5	199	102	42	5375	319	78	241	129	259	263	129	547	148	0	113	372	0	1	372	32.630794_35.127722
BRA.245	32.611248	35.136423	113.6	198	102	42	5360	317	79	238	129	259	262	129	556	150	0	112	378	0	1	378	32.611248_35.136423
BRA.246	32.53297	35.120909	264.9	193	99	43	5181	309	79	230	126	251	254	125	610	160	0	113	414	0	1	344	32.53297_35.120909
BRA.248	32.48198	35.098857	311.7	195	101	44	5102	310	81	229	129	252	254	128	604	159	0	112	411	0	1	340	32.48198_35.098857
BRA.249	32.480736	35.142653	402.3	188	98	42	5246	306	74	232	120	247	249	120	624	160	0	110	422	0	1	351	32.480736_35.142653
BRA.25	32.48636	35.10479	351	189	98	42	5173	306	77	229	122	248	250	122	636	166	0	111	431	0	1	358	32.48636_35.10479
BRA.250	32.494078	35.076844	158	197	102	44	5088	313	82	231	131	255	258	131	589	156	0	112	403	0	1	403	32.494078_35.076844
BRA.251	32.436653	34.901208	14.9	201	101	46	4657	310	91	219	161	253	258	142	567	150	0	115	388	0	1	291	32.436653_34.901208
BRA.252	32.450115	34.962588	37.5	201	102	46	4697	310	90	220	140	253	257	140	574	153	0	116	392	0	1	302	32.450115_34.962588
BRA.253	32.501007	34.959212	25.5	202	101	45	4830	312	88	224	139	255	260	139	561	149	0	116	383	0	1	383	32.501007_34.959212
BRA.254	32.522613	35.015877	79.4	199	100	44	4935	310	84	226	134	254	257	134	590	158	0	114	406	0	1	406	32.522613_35.015877
BRA.255	32.531383	35.026272	108.2	199	101	44	4973	311	84	227	134	254	258	134	585	157	0	115	402	0	1	402	32.531383_35.026272
BRA.256	32.57464	34.964732	79.6	198	97	43	4896	308	86	222	135	253	257	135	600	160	0	113	409	0	2	409	32.57464_34.964732
BRA.257	32.585363	34.960748	15.1	204	99	43	4944	314	88	226	140	259	264	140	543	143	0	114	368	0	2	368	32.585363_34.960748
BRA.258	32.706028	35.123224	123	199	99	41	5262	318	81	237	131	259	263	131	543	147	0	111	364	0	2	364	32.706028_35.123224
BRA.259	32.83937	35.278028	418.2	191	94	40	5283	313	80	233	123	252	254	123	672	185	0	109	450	0	2	396	32.83937_35.278028
BRA.260	32.73574	35.14599	206.3	198	97	41	5245	316	82	234	130	258	261	130	566	155	0	110	378	0	2	378	32.73574_35.14599
BRA.261	32.802864	35.645785	-150.4	220	125	44	5982	367	88	279	142	291	293	142	385	96	0	105	251	0	1	251	32.802864_35.645785
BRA.263	32.771367	35.407833	204	206	106	42	5651	335	85	250	133	271	273	133	508	138	0	109	339	0	1	299	32.771367_35.407833
BRA.264	32.78764	35.44071	307.8	201	104	41	5622	330	81	249	128	265	267	128	543	147	0	109	362	0	1	322	32.78764_35.44071
